1,"Fungal OTU abundance based on 97 % sequence clustering Taxonomy ( higher levels than family , @QUALITY$ , species ) ( Taxonomic.assignment ) , Taxonomic.assignment Conatins higher levels of taxonomic information on the @ORGANISM$ under study ."
0,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - @QUALITY$ open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge standardised precipitation-evapotranspiration index calculated for a 12 month timescale , see Fichtner et al ."
1,######## 0:00:00 UTC - ######## 0:00:00 UTC We addressed this topic by using detailed data of twelve functional traits and annual growth for 529 individual trees of 31 @ORGANISM$ at five species-richness levels in a large @ENVIRONMENT$ biodiversity experiment in south-east China from 4Ã¢â‚¬â€œ9 years after planting .
1,"Commands : as.taxo ( ) , divc ( ) Estimated number of caterpillar OTUs ( Hill number 2 ) Phylogenetic biodiversity ( PD_boot ) , PD_boot Phylogenetic biodiversity ( PD_boot : bootstrapped PD of caterpillars ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity bootstrapped PD of caterpillars @QUALITY$ ( MPD_boot ) , MPD_boot Phylogenetic biodiversity ( MPD_boot : bootstrapped MPD of @ORGANISM$ ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity bootstrapped MPD of caterpillars Phylogenetic biodiversity ( MNTD_boot ) , MNTD_boot Phylogenetic biodiversity ( MNTD_boot : bootstrapped MNTD of caterpillars ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity bootstrapped MNTD of caterpillars Phylogenetic biodiversity ( PD ) , PD Phylogenetic biodiversity ( PD : phylogenetic diversity of caterpillars ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity phylogenetic diversity of caterpillars Phylogenetic biodiversity ( MPD ) , MPD Phylogenetic biodiversity ( MPD : mean phylogenetic diversity of caterpillars ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity mean phylogenetic diversity of caterpillars Phylogenetic biodiversity ( MNTD ) , MNTD Phylogenetic biodiversity ( MNTD : mean nearest taxon distance of caterpillars ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity mean nearest taxon distance of caterpillars Tree species identifier in the Main Experiment design ( tree richness ) , tree richness Tree species identifier in the Main Experiment design ( tree richness : Tree species richness ) dimensionless real Tree species identifier in the Main Experiment design Tree species identifier in the Main Experiment design Tree species richness Functional biodiversity ( func_div_rao ) , func_div_rao Functional biodiversity uses functional traits of organisms as a basis to quantifying biodiversity ."
1,"In a grassland biodiversity experiment , we addressed this gap by assessing aboveground decomposer and @ENVIRONMENT$ and linking their abundance and diversity to rates of decomposition and @ORGANISM$ ."
0,Our results suggest that the identification of the impact of functional trait diversity and the relative contributions of relevant traits is essential for a mechanistic understanding of the role of biodiversity for ecosystem functions such as @PHENOMENA$ and resistance against @PHENOMENA$ .
1,"Zambia presents an acute example of this challenge , with an expected tripling of population by 2050 , good potential to expand maize and soya bean production , and large @QUALITY$ of relatively undisturbed miombo woodland and associated @ENVIRONMENT$ types of high biodiversity value ."
0,"@QUALITY$ , @MATTER$ and Fish : Biodiversity Impacts of Energy-Sector Water Demand in the United States Depend on Efficiency and Policy Measures Rising energy consumption in coming decades , combined with a changing energy mix , have the potential to increase the impact of energy sector water use on freshwater biodiversity ."
1,"Commands : as.taxo ( ) , divc ( ) ( observed.div : Observed number of @ORGANISM$ OTUs is dimensionless real @QUALITY$ Taxon diversity can be given as species richness , or other diversity indices ."
1,Fungal diversity and @QUALITY$ are mainly related to soil and @ENVIRONMENT$ factors .
1,"Typically using rRNA and a percent similarity threshold for classifying microbes within the same , or different , OTUs OTUs ( Wikipedia entry ) ( @ORGANISM$ : @QUALITY$ ( OTUs ) determined in the context of soil fungal metagenome studies in the CSPs ) In phylogeny an operational taxonomic unit ( OTU ) is an operational definition of a species or group of species often used when only DNA sequence data is available ."
0,"For modeling @ORGANISM$ species niches , we combined six modeling methods and three different @PHENOMENA$ ."
1,"BEF research plot where the @QUALITY$ of @ORGANISM$ x is estimated Abundance ( CSP05 ) , CSP05 Number of individuals determined for the respective category ."
1,"average sandloss open @ENVIRONMENT$ g m-2 -- during @PHENOMENA$ ( am_b ) , millimeter am_b Precipitation measured at the climate station or locally within sites ."
1,"This mechanism , related to the positive relationship between habitat specialization and regional biodiversity , and the elevated extinction risk this poses for biodiversity hotspots , may apply to @ORGANISM$ in other types of @ENVIRONMENT$ ."
1,"This material may have promoted the presence of higher relative @QUALITY$ of @ORGANISM$ as well as higher microbial activity , which have proved to be essential for controlling the disease ."
0,"The effects of weather on fungal abundance and richness among 25 communities in the Intermountain West Background Because moisture and temperature influence the @PHENOMENA$ of fungi , characterizing weather conditions favorable for fungi may be used to predict the @QUALITY$ and richness of fungi in habitats with different climate conditions ."
0,"We compared @ORGANISM$ communities using quantified flower-visitation networks in 36 sites ( each 1 km2 ) in three landscapes : urban , @ENVIRONMENT$ and nature reserves ."
1,( CSP10 : BEF research plot where the @QUALITY$ of @ORGANISM$ x is estimated ) dimensionless real Abundance Number of individuals determined for the respective category .
0,Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; rainfall amount open @ENVIRONMENT$ ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge ( peak_t : peak rainfall intensity ( tipping-bucket ) mm/h -- peak rainfall intensity ( tipping-bucket ) -- measured by the tipping-bucket rain gauge ) dimensionless real Precipitation Precipitation measured at the climate station or locally within sites .
0,"additional trees aluminium cadmium calcium carbon chemical leaf composition chrome cobalt copper date explanatory individual based values iron kalium LDMC lead leaf size leaf trait location magnesium Main Experiment @MATTER$ natrium nickel nitrogen phosphorus polyphenols sample identity @ENVIRONMENT$ shrub individual shrub position SLA species stomata strontium sulfur tannin taxon tree individual tree position year zinc Find the list of keywords here : Samplecode Sample.Collector Species Year_Collected Exp_Site Exp_vicinity Exp_Plot Exp_Plot_Position TAG neighbour.tree_TAG shrub.TAG Leaf.fresh.weight Leaf.dry.weight LA SLA LDMC N C CN K Mg Ca Al Ca2 Fe K2 Mg2 Mn Na P S Zn Co Cu Pb Sr Cr Ni Cd214 Cd228 stomata.density average.length average.width Phenolics Tannin List of headers of the data columns in this dataset Prof. Helge Bruelheide , David Eichenberg , Wenzel KrÃƒÂ¶ber , Martin BÃƒÂ¶hnke , Christian Ristok Main Sites A and B of the experimantal plantations of BEF China 29Ã‚Â°08'-29Ã‚Â°11 29Ã‚Â°08'-29Ã‚Â°11 N 117Ã‚Â°90'-117Ã‚Â°93 117Ã‚Â°90'-117Ã‚Â°93 E 117.8998 118.1483 29.2852 29.10178 ######## ######## Tree and shrub species planted in the Main experiment of BEF China Tree and shrub species planted in the Main experiment of BEF China deichenberg hbruelheide wkroeber mboehnke Main Experiment : Leaf traits and chemicals from individual trees in the Main Experiment ( Site A & B ) Leaf traits and chemicals from tree species in the Main Experimental sites , including secondary compound ( total phenolic and tannin concentrations ) and information on stomata ."
0,"-- - 6 digit metal tags starting with 3 were also used for @ENVIRONMENT$ debris items @QUALITY$ at breast height ( DBH ) , centimeter DBH Diameter of a tree , measured at 1.3 m height ( DBH : diameter at breast height ."
1,Invasive @ORGANISM$ erode @ENVIRONMENT$ biodiversity : A meta-analysis .
0,"We examined whether @ORGANISM$ diversity improves the @QUALITY$ of agroecosystems to sustain multiple ecosystem servicesÃ¢â¬âproduction of wood and forage , and two elements of soil formationÃ¢â¬âin two types of smallholder fallows in western Kenya ."
1,"This can happen in natural @ENVIRONMENT$ after @PHENOMENA$ , windthrows , fire , etc ."
0,Ways to quantify @PHENOMENA$ : rainfall amount open @ENVIRONMENT$ ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge ( am_t : rainfall amount ( tipping-bucket ) mm -- rainfall amount ( tipping-bucket ) -- measured by the tipping-bucket rain gauge ) millimeter real Precipitation Precipitation measured at the climate station or locally within sites .
1,"Commands : as.taxo ( ) , divc ( ) ( estimator.ri06 : Estimated number of @ORGANISM$ OTUs ( Hill number 0 ) ) dimensionless real @QUALITY$ Taxon diversity can be given as species richness , or other diversity indices ."
0,"age @ORGANISM$ CSP fungi microbial biomass PLFA @ENVIRONMENT$ soil base soil depth soil horizon soil lipids Find the list of keywords here : Age CSP depth horizon lab_num sample_num PLFA Bacteria Fungi List of headers of the data columns in this dataset Permission is granted to anybody to access , use and publish all open for public data freely ."
0,"Species richness and macronutrient content of wawo worms ( Polychaeta , Annelida ) from Ambonese waters , Maluku , Indonesia The aims of this research were to : ( 1 ) investigate the @QUALITY$ of wawo worms , and to ( 2 ) analyze @MATTER$ content of the worms ."
0,"The geographic distribution of the species impacted by each driver varies markedly across the continent , for example @ORGANISM$ impacted by low genetic variation are prevalent across the human-dominated south-east of the country , while reliance on particular @QUALITY$ regimes is prevalent across northern Australia ."
0,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in @QUALITY$ , Bird species , CO2 emissions , @MATTER$ emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
0,"Spatial arrangement of the trees ( aggregated vs. dispersed ) had no effect on either @ENVIRONMENT$ species or @ORGANISM $ , although limited data may have hindered our capacity to identify responses ."
0,"Similarly , modern ecosystems , in which invasive @ORGANISM$ are rampant , may be expected to exhibit similar shutdown of @PHENOMENA$ by vicariance as an outcome of the modern biodiversity crisis ."
0,"Indicators : Access to electricity , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Arable land , Bird species , CO2 emissions , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from @PHENOMENA$ , Capture fisheries production , Coal rents , Energy related methane emissions , Fish species , @ENVIRONMENT$ , Forest rents , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , Plant species , Population living in areas where elevation is below 5 meters , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_greenland_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_greenland_1.csv csv original/environment-indicators-for-greenland-1.csv original/environment-indicators-for-greenland-1.csv csv text/csv 211273 environment hxl indicators greenland"
0,The aim of this study was to test whether species contributions to community @QUALITY$ can be used as surrogate measures of their contribution to @ENVIRONMENT$ processes .
0,"It was measured in standing trees , or snags , additional to the basal diameter ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ) dimensionless real Diameter at breast height Diameter of a @ORGANISM$ , measured at 1.3 m height @QUALITY$ at breast height ."
0,( CSP04 : BEF research plot where the abundance of @ORGANISM$ x is estimated ) dimensionless real @QUALITY$ Number of individuals determined for the respective category .
0,"pollination , bioturbation , @PHENOMENA$ , decomposition , @ORGANISM$ ) ."
1,Information on biotic and @MATTER$ of the @ENVIRONMENT$ must be interactively linked .
0,Other urban_park_ranger_animal_condition_response_1 date_and_time_of_initial_call Date and Time of initial call datetime # dateTime date_and_time_of_initial_call date_and_time_of_ranger_response Date and time of Ranger response datetime # dateTime date_and_time_of_ranger_response borough Borough string # string borough property Property string # string property location Location string # string location species_description Species Description string # string species_description call_source Call Source string # string call_source species_status Species Status string # string species_status animal_condition Animal Condition string # string animal_condition duration_of_response Duration of Response number # decimal duration_of_response age Age string # string age animal_class Animal Class string # string animal_class 311sr_number 311SR Number string # string 311sr_number final_ranger_action Final Ranger Action string # string final_ranger_action of_animals # of Animals integer # integer of_animals pep_response PEP Response boolean # boolean pep_response animal_monitored Animal Monitored boolean # boolean animal_monitored rehabilitator Rehabilitator string # string rehabilitator hours_spent_monitoring Hours spent monitoring number # decimal hours_spent_monitoring police_response Police Response boolean # boolean police_response esu_response ESU Response boolean # boolean esu_response acc_intake_number ACC Intake Number string # string acc_intake_number data/urban_park_ranger_animal_condition_response_1.csv csv original/urban-park-ranger-animal-condition-response-1.csv original/urban-park-ranger-animal-condition-response-1.csv csv text/csv 97827 @ORGANISM$ rescue wildlife raccoon deer bird hawk chicken rooster dog cat squirrel urban park ranger @ENVIRONMENT$
0,-- - 6 digit metal tags starting with 3 were also used for @MATTER$ items -- the reference file linking metal tags to tree individual tags is called `` @ORGANISM$ stem reference list for the Comparative Study Sites ( CSPs ) ) ( silverID : Silver ID also used by Martin Baruffol ) CSP tree individuals were marked mostly with metal tags but also additional tags were used .
0,"-- c ) Estimate turnover of CWD carbon depending on @ORGANISM$ , positioning and mortality i ) Indirect carbon balance approach : Calculate @MATTER$ input ( I ) to the forest floor by combining chronosequence data on woody increment and biomass ."
1,"Functional diversity of tree species Phylogenetic biodiversity ( phylo_div_rao ) , phylo_div_rao Phylogenetic biodiversity ( phylo_div_rao : Phylogenetic diversity of tree species ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity Phylogenetic diversity of tree species Community Composition ( cwm_la ) , cwm_la Composition of the community ( cwm_la : Community-weighted mean of leaf area ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf area Community Composition ( cwm_sla ) , cwm_sla Composition of the community ( cwm_sla : Community-weighted mean of specific leaf area ) dimensionless real Community Composition Composition of the community Community-weighted mean of specific leaf area Community Composition ( cwm_ldmc ) , cwm_ldmc Composition of the community ( cwm_ldmc : Community-weighted mean of leaf dry matter content ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf dry matter content Community Composition ( cwm_n ) , cwm_n Composition of the community ( cwm_n : Community-weighted mean of leaf nitrogen ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf nitrogen Community Composition ( cwm_c ) , cwm_c Composition of the community ( cwm_c : Community-weighted mean of leaf carbon ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf carbon Community Composition ( cwm_cn ) , cwm_cn Composition of the community ( cwm_cn : Community-weighted mean of leaf C : N ratio ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf C : N ratio Community Composition ( cwm_leaftough ) , cwm_leaftough Composition of the community ( cwm_leaftough : Community-weighted mean of leaf toughness ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf toughness Community Composition ( cwm_treevol ) , cwm_treevol Composition of the community ( cwm_treevol : Community-weighted mean of tree wood volume ) dimensionless real Community Composition Composition of the community Community-weighted mean of tree wood volume Community Composition ( cwm_k ) , cwm_k Composition of the community ( cwm_k : Community-weighted mean of leaf potassium ) dimensionless real Community Composition Composition of the community Community-weighted mean of @MATTER$ Community Composition ( cwm_mg ) , cwm_mg Composition of the @ENVIRONMENT$ ( cwm_mg : Community-weighted mean of leaf magnesia ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf magnesia Community Composition ( cwm_ca ) , cwm_ca Composition of the community ( cwm_ca : Community-weighted mean of leaf calcium ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf calcium Community Composition ( cwm_na ) , cwm_na Composition of the community ( cwm_na : Community-weighted mean of leaf sodium ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf sodium Community Composition ( cwm_p ) , cwm_p Composition of the community ( cwm_p : Community-weighted mean of leaf phosphorus ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf phosphorus yes 55"
0,"BEF research plot where the abundance of @ORGANISM$ x is estimated @QUALITY$ ( CSP10 ) , CSP10 Number of individuals determined for the respective category ."
1,"-- - Crown length is calculated as the total tree height minus the height of the bifurcation point , The crown ratio was calculated as crown length divided by the @QUALITY$ of the @ORGANISM$ ( ad : absolute crown displacement ) dimensionless real Crown architecture Crown radii in the eight subcardinal directions were determined by means of a crown mirror ."
0,Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open @ENVIRONMENT$ ( vaisala ) measured by the vaisala sensor -- - @QUALITY$ ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge ( int_t : average rainfall intensity ( tipping-bucket ) mm/h -- average rainfall intensity ( tipping-bucket ) -- measured by the tipping-bucket rain gauge ) dimensionless real Precipitation Precipitation measured at the climate station or locally within sites .
1,"Here , for the first time , we document the effectiveness of the current Chilean @ENVIRONMENT$ system and its planned extensions in representing both ecosystem services ( plant productivity , @MATTER$ storage and agricultural production ) and biodiversity ."
1,"The effects of weather on fungal abundance and richness among 25 communities in the Intermountain West Background Because moisture and temperature influence the growth of fungi , characterizing weather conditions favorable for fungi may be used to predict the @QUALITY$ and richness of @ORGANISM$ in habitats with different climate conditions ."
1,@ORGANISM$ with more restricted distributions were more likely to show high @PHENOMENA$ vulnerability than widespread species .
0,"-- - 6 digit @MATTER$ tags starting with 3 were also used for @ENVIRONMENT$ debris items CSP metal tag number ( trees , woody debris ) ( TagAFCW original ) , dimensionless TagAFCW original CSP tree individuals were marked mostly with metal tags but also additional tags were used ."
1,"Using a combination of @MATTER$ composition analyses , metagenomics , and whole-genome sequencing , we reveal that the @ORGANISM$ garden microbiome of leaf-cutter ants is composed of a diverse community of bacteria with high plant biomass-degrading capacity ."
1,"@ENVIRONMENT$ are growing , and improving their value for @ORGANISM$ should be part of any national strategy to conserve and restore pollinators ."
0,"Given the recent interest in cellulosic biofuels , understanding how large-scale and rapid plant @PHENOMENA$ occurs in a highly evolved @ORGANISM$ herbivore is of particular relevance for bioenergy ."
0,"Soil analysis and native @ORGANISM$ propagation : a case study on @LOCATION$ , Papahanaumokuakea Marine National Monument * Original Title * : Soil analysis and native plant propagation : a case study on Laysan Island , Papahanaumokuakea Marine National Monument This final report documents methods and results for 3 objectives of a project funded by the Region 1 Inventory and Monitoring Initiative in FY 2012 ."
0,The cbbL form IA and IC genes associated with @MATTER$ fixation were analyzed to gain insight into metabolic potential of chemolithoautotrophs in three soil types of coastal @ENVIRONMENT$ which had a very different salt load and sulphur content .
0,"For four @ENVIRONMENT$ functions ( wood biomass , @QUALITY$ , soil base cations , steady infiltration rates ) linked to the focal ecosystem services , we quantified ecosystem service multi-functionality as ( 1 ) the proportion of functions above half-maximum , and ( 2 ) mean percentage excess above mean function values , and assessed whether plant diversity or environmental favorability better predicted multi-functionality ."
1,"For example , transferring just 30 % of weight from a yield-maximizing objective equally between carbon and biodiversity protection objectives would increase total @ENVIRONMENT$ @QUALITY$ by just 2.7 % , but result in avoided costs of 27-47 % for carbon , biodiversity and transportation ."
0,"BEF research plot where the abundance of @ORGANISM$ x is estimated @QUALITY$ ( CSP06 ) , CSP06 Number of individuals determined for the respective category ."
0,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking metal tags to tree individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) ( TagAFCW original : Silver ID given by Anja or Christian , can be given to a woody debris item or to a standing dead tree or snagCSP metal tag number ( @ORGANISM$ , @MATTER$ ) , original entry ."
1,Fungal diversity and @QUALITY$ are mainly related to @ENVIRONMENT$ and vegetation factors .
1,"Functional diversity of tree species Phylogenetic biodiversity ( phylo_div_rao ) , phylo_div_rao Phylogenetic biodiversity ( phylo_div_rao : Phylogenetic diversity of tree species ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity Phylogenetic diversity of tree species Community Composition ( cwm_la ) , cwm_la Composition of the community ( cwm_la : Community-weighted mean of leaf area ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf area Community Composition ( cwm_sla ) , cwm_sla Composition of the community ( cwm_sla : Community-weighted mean of specific leaf area ) dimensionless real Community Composition Composition of the community Community-weighted mean of specific leaf area Community Composition ( cwm_ldmc ) , cwm_ldmc Composition of the community ( cwm_ldmc : Community-weighted mean of leaf dry matter content ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf dry matter content Community Composition ( cwm_n ) , cwm_n Composition of the community ( cwm_n : Community-weighted mean of leaf nitrogen ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf nitrogen Community Composition ( cwm_c ) , cwm_c Composition of the community ( cwm_c : Community-weighted mean of leaf carbon ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf carbon Community Composition ( cwm_cn ) , cwm_cn Composition of the community ( cwm_cn : Community-weighted mean of leaf C : N ratio ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf C : N ratio Community Composition ( cwm_leaftough ) , cwm_leaftough Composition of the community ( cwm_leaftough : Community-weighted mean of leaf toughness ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf toughness Community Composition ( cwm_treevol ) , cwm_treevol Composition of the community ( cwm_treevol : Community-weighted mean of tree wood volume ) dimensionless real Community Composition Composition of the community Community-weighted mean of tree wood volume Community Composition ( cwm_k ) , cwm_k Composition of the community ( cwm_k : Community-weighted mean of leaf potassium ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf potassium Community Composition ( cwm_mg ) , cwm_mg Composition of the community ( cwm_mg : Community-weighted mean of leaf magnesia ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf magnesia Community Composition ( cwm_ca ) , cwm_ca Composition of the community ( cwm_ca : Community-weighted mean of leaf calcium ) dimensionless real Community Composition Composition of the community Community-weighted mean of @MATTER$ Community Composition ( cwm_na ) , cwm_na Composition of the @ENVIRONMENT$ ( cwm_na : Community-weighted mean of leaf sodium ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf sodium Community Composition ( cwm_p ) , cwm_p Composition of the community ( cwm_p : Community-weighted mean of leaf phosphorus ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf phosphorus yes 55"
1,Using a Multi-Trait Approach to Manipulate @QUALITY$ in a @ENVIRONMENT$ Function Experiment A frequent pattern emerging from biodiversity-ecosystem function studies is that functional group richness enhances ecosystem functions such as primary productivity .
0,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking metal tags to tree individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) Silver ID given by Martin , Anja , or Christian , in this case the tree was considered alive by Martin , and @QUALITY$ by AnjaCSP metal tag number ( @ORGANISM$ , woody debris ) ."
0,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking metal tags to tree individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) Silver ID given by Martin , in this case the tree was considered alive by Martin , and @QUALITY$ by AnjaCSP metal tag number ( trees , woody debris ) ; Datagroup description : CSP @MATTER$ tag number ( trees , woody debris ) ; Datagroup description : CSP tree individuals were marked mostly with metal tags but also additional tags were used ."
0,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; rainfall amount open @ENVIRONMENT$ ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge standardised precipitation-evapotranspiration index calculated for a 12 month timescale , see Fichtner et al ."
